# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3M of event 'cpu/cycles/P'
# Event count (approx.): 2174006282803
#
# Children      Self  Command  Shared Object         Symbol                    
# ........  ........  .......  ....................  ..........................
#
    99.87%    99.17%  msfw     msfw                  [.] evaluate_packet
            |          
             --99.85%--evaluate_packet
                       |          
                        --0.52%--0xffffffffaaa00f0b

     0.52%     0.00%  msfw     [unknown]             [.] 0xffffffffaaa00f0b
            |          
             --0.52%--0xffffffffaaa00f0b

     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadd324e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeda62f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade99c9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadea613
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadea617
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6cc9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad98a58
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad98a5a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a8413
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae21bac
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c0e7
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac094e7a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf0dfd6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae40713
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec9a75
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeccee0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac0656db
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabb978e0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabb978e5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaf555f4
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf555f7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac08b3f0
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaf555f0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf555f2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaef1d66
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c29b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf4c632
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf25f67
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf25413
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd0bf45
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca2e3
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae25205
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0262f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c0f5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6ba6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c0f7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeda62e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae96dc8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadeef79
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0c06d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad98a5e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee09ef
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf4f10
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac0833c1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab62cbff
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab62cc04
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae21f56
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae21f59
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaafee134
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaafee137
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6b9e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6950
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaa011dc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae221ba
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6349
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6131
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae2521f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec434d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae40667
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaa00ef6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade9985
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad989cf
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf52df
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf52e1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac094fa0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee611b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6415
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae38d94
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee0998
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec5b3a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a8432
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae25246
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaf555c1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae72550
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae72555
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae9353c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae96cd6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca712
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca715
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca373
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca37c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec8872
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac06954c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf4efa
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee6354
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec4313
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee6d65
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaef2126
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae938f2
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd810ee
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd810f3
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae05223
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae05229
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c0c4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac08440c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac08440d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaca4241
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadef072
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee640d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae38cac
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a83d5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec5ae5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabc0f1a4
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabc0f1a6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae29155
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1d8edd3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc1d8edd6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee6f26
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaedd22a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab62cba3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca410
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac094d9e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee61f5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae25231
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae89020
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c100
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0c102
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c0d1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac094e9b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae026ab
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaacfb24e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadea74d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaade6762
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae01e32
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01a44
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabec0dca
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae23db3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae23db5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6eb1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaecdaeb
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec69be
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec93fb
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2e836
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadeef7d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaa01261
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee0963
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac069466
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac069469
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae019ea
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6d61
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf8858
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaecda79
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf8a3b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01c97
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae22057
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02839
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc045b219
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc045b21c
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec7ca7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac08441a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac08441c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf555de
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae93517
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02001
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a8483
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf0e006
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6dda
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee6ddd
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca52b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca52e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec7685
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee5e85
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadef083
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae00ab0
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec5fba
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaca423b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee0980
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac080dbc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca347
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade99f1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec69c2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac080d69
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadef03a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaecdad1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae4061e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae02040
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02046
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac065e27
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca28f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae21adb
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae3253d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee1c89
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaedd255
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaacfb23e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae96d25
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0241e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaca4508
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae097b8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae097c0
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae93905
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad0c07a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadec77f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadec783
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae021a8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae3b7e0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae3b7e5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaef1bff
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaac9feeb
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2192a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac094615
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac0843d8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01fd6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae01fd9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac069558
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01ad6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadef076
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee60a1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee60a5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae02235
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02239
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0282d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc041a9d7
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc041a9da
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6be6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0b7de
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec5251
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab0ac461
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6b16
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec69b1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae21a9f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec9b2e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec9b37
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad0c04c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe8ee02
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe88095
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaa01184
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaf555c8
